Unnamed: 0_x,name,rating_x,reviews,company_type,Head_Quarters,Company_Age,No_of_Employee,Unnamed: 0_y,company description,rating_y,review,salaries,no. of job opening
6959,Thinksys Software,4.2,(58 Reviews),Private,"Sunnyvale,California + 1 more",10 years old,201-500 employees (India),7743,IT Services & Consulting | 201-500 Employees | 11 years old | Sunnyvale +1 more,3.7,87 Reviews,691 Salaries,13 Jobs
6962,Klassic Wheels,3.3,(58 Reviews),Ahmednagar + 3 more,28 years old,501-1k employees (Global),,7440,Auto Components | 51-200 Employees | 29 years old | Ahmednagar +7 more,3.1,91 Reviews,666 Salaries,-- Jobs
6963,Hitek Syndicate,2.9,(58 Reviews),New Delhi + 6 more,29 years old,1k-5k employees (Global),,7967,Financial Services | 11-50 Employees | 30 years old | New Delhi +7 more,3.2,84 Reviews,425 Salaries,1 Jobs
6963,Hitek Syndicate,2.9,(58 Reviews),New Delhi + 6 more,29 years old,1k-5k employees (Global),,8007,Financial Services | 11-50 Employees | 30 years old | New Delhi +7 more,3.2,84 Reviews,425 Salaries,1 Jobs
6966,Suncity Projects,3.8,(58 Reviews),Private,"Gurgaon/Gurugram,Haryana + 9 more",26 years old,501-1k employees (Global),8730,Real Estate | 201-500 Employees | 27 years old | Gurgaon/Gurugram +9 more,4.0,76 Reviews,398 Salaries,4 Jobs
6967,Aegis Associates,3.1,(58 Reviews),New Delhi + 14 more,22 years old,51-200 employees (Global),,10319,Healthcare | 1k-5k Employees | 23 years old | New Delhi +15 more,3.1,63 Reviews,226 Salaries,-- Jobs
6972,Nilkamal Furniture,4.2,(58 Reviews),Public,Mumbai + 24 more,32 years old,1k-5k employees (Global),5565,Furniture & Furnishing | 1k-5k Employees | Public | 33 years old | Mumbai +49 more,4.0,125 Reviews,729 Salaries,-- Jobs
6972,Nilkamal Furniture,4.2,(58 Reviews),Public,Mumbai + 24 more,32 years old,1k-5k employees (Global),5597,Furniture & Furnishing | 1k-5k Employees | Public | 33 years old | Mumbai +49 more,4.0,125 Reviews,729 Salaries,-- Jobs
6977,Flipspaces,2.6,(58 Reviews),Mumbai + 7 more,11 years old,51-200 employees (India),,2905,Architecture & Interior Design | 51-200 Employees | 12 years old | Mumbai +12 more,4.4,256 Reviews,828 Salaries,164 Jobs
6978,Rane Group,4.1,(1.7k Reviews),Public,Chennai + 10 more,1k-5k employees (India),,6710,Auto Components | 1k-5k Employees | Public | Chennai +18 more,4.0,102 Reviews,617 Salaries,-- Jobs
6978,Rane Group,4.1,(1.7k Reviews),Public,Chennai + 10 more,1k-5k employees (India),,6731,Auto Components | 1k-5k Employees | Public | Chennai +18 more,4.0,102 Reviews,617 Salaries,-- Jobs
6980,Freecharge,4.1,(57 Reviews),Private,"Gurgaon/Gurugram,Haryana + 12 more",7 years old,201-500 employees (Global),4238,FinTech | 501-1k Employees | Conglomerate | 13 years old | Gurgaon +19 more,3.9,171 Reviews,1.8k Salaries,60 Jobs
6987,Ahlcon Parenterals,4.2,(57 Reviews),Private,"Delhi/NCR,New Delhi + 4 more",30 years old,51-200 employees (India),8413,Pharma | 51-200 Employees | 31 years old | Delhi/NCR +4 more,3.8,79 Reviews,369 Salaries,-- Jobs
6987,Ahlcon Parenterals,4.2,(57 Reviews),Private,"Delhi/NCR,New Delhi + 4 more",30 years old,51-200 employees (India),8448,Pharma | 51-200 Employees | 31 years old | Delhi/NCR +4 more,3.8,79 Reviews,369 Salaries,-- Jobs
6989,Growel Softech,2.8,(57 Reviews),Private,"Pune,Maharashtra + 4 more",23 years old,201-500 employees (Global),7201,IT Services & Consulting | 201-500 Employees | 24 years old | Pune +5 more,3.0,95 Reviews,701 Salaries,525 Jobs
6998,Urbanpro,3.3,(57 Reviews),Bangalore + 16 more,11 years old,51-200 employees (India),,6940,EdTech | 51-200 Employees | 12 years old | Bangalore +18 more,3.8,98 Reviews,568 Salaries,1 Jobs
6998,Urbanpro,3.3,(57 Reviews),Bangalore + 16 more,11 years old,51-200 employees (India),,6960,EdTech | 51-200 Employees | 12 years old | Bangalore +18 more,3.8,98 Reviews,568 Salaries,1 Jobs
7001,Mettl,4.0,(57 Reviews),Private,"Gurgaon,Haryana + 4 more",13 years old,201-500 employees (Global),9181,Internet | 501-1k Employees | 14 years old | Gurgaon +5 more,3.9,72 Reviews,371 Salaries,24 Jobs
7002,HealthAsyst,4.0,(57 Reviews),Private,"Bangalore/Bengaluru,Karnataka + 1 more",23 years old,201-500 employees (India),9071,IT Services & Consulting | 201-500 Employees | 24 years old | Bangalore/Bengaluru +2 more,3.8,73 Reviews,692 Salaries,5 Jobs
7003,FANUC,3.8,(57 Reviews),Private,Oshino + 9 more,66 years old,5k-10k employees (Global),8763,Industrial Machinery | 201-500 Employees | Forbes Global 2000 | 67 years old | Oshino +10 more,3.8,76 Reviews,686 Salaries,11 Jobs
7004,IG Petrochemicals,3.4,(57 Reviews),Public,"Mumbai,Maharashtra + 5 more",34 years old,201-500 employees (Global),6012,Chemicals | 1k-5k Employees | Public | 35 years old | Mumbai +10 more,3.6,115 Reviews,855 Salaries,1 Jobs
7005,FICCI,3.8,(57 Reviews),Public,"Delhi/NCR,Delhi + 10 more",95 years old,501-1k employees (Global),7381,Government | 501-1k Employees | Public | 96 years old | Delhi/NCR +12 more,3.6,92 Reviews,654 Salaries,-- Jobs
7010,Google Pay,4.2,(57 Reviews),Hyderabad/Secunderabad + 29 more,10k-50k employees (Global),,,5145,FinTech | 10k-50k Employees (Global) | Hyderabad/Secunderabad +49 more,4.2,137 Reviews,1.2k Salaries,-- Jobs
7011,Kovai.co,4.7,(57 Reviews),51-200 employees (India),,,,9785,Software Product | 51-200 Employees | 14 years old | Sidcup +1 more,4.3,67 Reviews,161 Salaries,6 Jobs
7011,Kovai.co,4.7,(57 Reviews),51-200 employees (India),,,,9863,Software Product | 51-200 Employees | 14 years old | Sidcup +1 more,4.3,67 Reviews,161 Salaries,6 Jobs
7013,NielsenIQ,4.2,(57 Reviews),Vadodara + 7 more,,,,1668,IT Services & Consulting | 1k-5k Employees | 100 years old | Chicago +17 more,3.9,487 Reviews,2.8k Salaries,26 Jobs
7014,Bounce,3.7,(57 Reviews),Bangalore + 3 more,8 years old,501-1k employees (India),,7026,Automobile | 501-1k Employees | Startup | 9 years old | Bengaluru/Bangalore +6 more,3.9,97 Reviews,1.1k Salaries,11 Jobs
7016,Marc Enterprises,3.9,(57 Reviews),Private,New Delhi + 6 more,41 years old,51-200 employees (Global),8030,Electronics Manufacturing | 201-500 Employees | 42 years old | New Delhi +8 more,3.8,83 Reviews,481 Salaries,-- Jobs
7016,Marc Enterprises,3.9,(57 Reviews),Private,New Delhi + 6 more,41 years old,51-200 employees (Global),8060,Electronics Manufacturing | 201-500 Employees | 42 years old | New Delhi +8 more,3.8,83 Reviews,481 Salaries,-- Jobs
7018,Rotana Hotels,4.5,(57 Reviews),Abu Dhabi + 9 more,30 years old,10k-50k employees (Global),,9893,Hospitality | 10k-50k Employees (Global) | 31 years old | Abu Dhabi +12 more,4.2,66 Reviews,189 Salaries,-- Jobs
7018,Rotana Hotels,4.5,(57 Reviews),Abu Dhabi + 9 more,30 years old,10k-50k employees (Global),,9994,Hospitality | 10k-50k Employees (Global) | 31 years old | Abu Dhabi +12 more,4.2,66 Reviews,189 Salaries,-- Jobs
7023,CREW(P)LTD,4.2,(57 Reviews),Private,Chennai + 8 more,38 years old,1k-5k employees (Global),8951,Industrial Machinery | 10k-50k Employees | 39 years old | Chennai +11 more,4.3,74 Reviews,344 Salaries,-- Jobs
7034,Edujobs Academy,4.1,(57 Reviews),Kolkata + 15 more,9 years old,51-200 employees (Global),,8688,Education & Training | 51-200 Employees | 10 years old | Kolkata +19 more,3.8,76 Reviews,319 Salaries,-- Jobs
7035,Trn Energy,3.6,(57 Reviews),Raipur + 5 more,16 years old,,,9135,Power | 1k-5k Employees | 17 years old | Raipur +6 more,3.4,72 Reviews,379 Salaries,-- Jobs
7035,Trn Energy,3.6,(57 Reviews),Raipur + 5 more,16 years old,,,9148,Power | 1k-5k Employees | 17 years old | Raipur +6 more,3.4,72 Reviews,379 Salaries,-- Jobs
7037,FANUC,3.8,(57 Reviews),Private,Oshino + 9 more,66 years old,5k-10k employees (Global),8763,Industrial Machinery | 201-500 Employees | Forbes Global 2000 | 67 years old | Oshino +10 more,3.8,76 Reviews,686 Salaries,11 Jobs
7039,FICCI,3.8,(57 Reviews),Public,"Delhi/NCR,Delhi + 10 more",95 years old,501-1k employees (Global),7381,Government | 501-1k Employees | Public | 96 years old | Delhi/NCR +12 more,3.6,92 Reviews,654 Salaries,-- Jobs
7046,Elcomponics Sales,2.4,(57 Reviews),Private,Noida + 4 more,34 years old,1k-5k employees (Global),9620,Electronics Manufacturing | 501-1k Employees | 35 years old | Noida +5 more,2.6,68 Reviews,372 Salaries,-- Jobs
7049,Mgm Hospital,3.5,(57 Reviews),Private,Navi Mumbai + 6 more,29 years old,501-1k employees (Global),9340,Healthcare | 501-1k Employees | 30 years old | Navi Mumbai +10 more,3.7,71 Reviews,420 Salaries,-- Jobs
7053,Monsanto Holdings,4.7,(57 Reviews),Private,"Creve Coeur,Missouri + 15 more",121 years old,10k-50k employees (Global),3597,Agro Chemicals | 1k-5k Employees | 122 years old | Creve Coeur +35 more,4.5,204 Reviews,373 Salaries,-- Jobs
7055,Grb Dairy Foods,4.1,(57 Reviews),Bengaluru + 9 more,38 years old,51-200 employees (Global),,7580,Food Processing | 201-500 Employees | 39 years old | Bengaluru +13 more,3.8,89 Reviews,768 Salaries,-- Jobs
7056,SAAB ENGINEERING,3.9,(57 Reviews),Bengaluru + 1 more,36 years old,51-200 employees (India),,8174,Auto Components | 51-200 Employees | 37 years old | Bengaluru +4 more,4.2,82 Reviews,568 Salaries,3 Jobs
7058,QUTONE CERAMIC,2.9,(57 Reviews),"Ahmedabad,Gujarat + 15 more",14 years old,1k-5k employees (Global),,7471,Building Material | 51-200 Employees | 15 years old | Ahmedabad +19 more,3.8,91 Reviews,499 Salaries,2 Jobs
7060,20Cube Logistics,3.6,(57 Reviews),Singapore + 10 more,11 years old,501-1k employees (Global),,6808,Logistics | 51-200 Employees | 12 years old | Singapore +17 more,3.6,100 Reviews,767 Salaries,54 Jobs
7064,Marc Enterprises,3.9,(57 Reviews),Private,New Delhi + 6 more,41 years old,51-200 employees (Global),8030,Electronics Manufacturing | 201-500 Employees | 42 years old | New Delhi +8 more,3.8,83 Reviews,481 Salaries,-- Jobs
7064,Marc Enterprises,3.9,(57 Reviews),Private,New Delhi + 6 more,41 years old,51-200 employees (Global),8060,Electronics Manufacturing | 201-500 Employees | 42 years old | New Delhi +8 more,3.8,83 Reviews,481 Salaries,-- Jobs
7068,Pearl Beverages,3.7,(57 Reviews),Guntur + 4 more,,,,8032,Beverage | 51-200 Employees | 27 years old | Delhi +6 more,3.5,83 Reviews,465 Salaries,7 Jobs
7068,Pearl Beverages,3.7,(57 Reviews),Guntur + 4 more,,,,8090,Beverage | 51-200 Employees | 27 years old | Delhi +6 more,3.5,83 Reviews,465 Salaries,7 Jobs
7069,Ahlcon Parenterals,4.2,(57 Reviews),Private,"Delhi/NCR,New Delhi + 4 more",30 years old,51-200 employees (India),8413,Pharma | 51-200 Employees | 31 years old | Delhi/NCR +4 more,3.8,79 Reviews,369 Salaries,-- Jobs
7069,Ahlcon Parenterals,4.2,(57 Reviews),Private,"Delhi/NCR,New Delhi + 4 more",30 years old,51-200 employees (India),8448,Pharma | 51-200 Employees | 31 years old | Delhi/NCR +4 more,3.8,79 Reviews,369 Salaries,-- Jobs
7070,Growel Softech,2.8,(57 Reviews),Private,"Pune,Maharashtra + 4 more",23 years old,201-500 employees (Global),7201,IT Services & Consulting | 201-500 Employees | 24 years old | Pune +5 more,3.0,95 Reviews,701 Salaries,525 Jobs
7071,Nippo Batteries,4.4,(57 Reviews),Private,"Chennai,Tamil Nadu + 17 more",50 years old,501-1k employees (Global),6011,Auto Components | 1k-5k Employees | 51 years old | Chennai +26 more,4.2,115 Reviews,552 Salaries,-- Jobs
7072,JL Morison India,4.0,(57 Reviews),Public,Mumbai + 16 more,88 years old,201-500 employees (India),8073,FMCG | 201-500 Employees | Public | 89 years old | Mumbai +24 more,4.2,83 Reviews,317 Salaries,2 Jobs
7078,Elcomponics Sales,2.4,(57 Reviews),Private,Noida + 4 more,34 years old,1k-5k employees (Global),9620,Electronics Manufacturing | 501-1k Employees | 35 years old | Noida +5 more,2.6,68 Reviews,372 Salaries,-- Jobs
7085,PGIMER,4.3,(57 Reviews),Private,"Chandigarh,Chandigarh + 3 more",59 years old,5k-10k employees (Global),7458,Education & Training | 5k-10k Employees (Global) | 60 years old | Chandigarh +4 more,4.2,91 Reviews,427 Salaries,-- Jobs
7088,Bobst India,4.0,(57 Reviews),Private,Mex + 6 more,132 years old,201-500 employees (India),7228,Industrial Machinery | 201-500 Employees | 133 years old | Mex +7 more,4.2,94 Reviews,676 Salaries,1 Jobs
7088,Bobst India,4.0,(57 Reviews),Private,Mex + 6 more,132 years old,201-500 employees (India),7267,Industrial Machinery | 201-500 Employees | 133 years old | Mex +7 more,4.2,94 Reviews,676 Salaries,1 Jobs
7089,Kothari Agritech,3.5,(57 Reviews),Private,Pune + 13 more,25 years old,1k-5k employees (Global),7436,Agriculture | 201-500 Employees | 26 years old | Pune +24 more,4.0,91 Reviews,532 Salaries,-- Jobs
7090,Eon Electric,3.2,(57 Reviews),Public,Noida + 11 more,64 years old,501-1k employees (Global),10041,Electrical Equipment | 201-500 Employees | Public | 65 years old | Noida +12 more,3.5,65 Reviews,256 Salaries,3 Jobs
7091,Seva Automotive,3.9,(57 Reviews),Private,Nasik + 3 more,37 years old,1k-5k employees (Global),10307,Automobile | 201-500 Employees | 38 years old | Nasik +7 more,3.7,63 Reviews,408 Salaries,-- Jobs
7093,Ekeeda,5.0,(57 Reviews),Private,"Mumbai,Maharashtra + 3 more",6 years old,51-200 employees (Global),9212,EdTech | 51-200 Employees | Startup | 7 years old | Mumbai +4 more,4.0,72 Reviews,113 Salaries,3 Jobs
7097,OVT India,4.0,(57 Reviews),"Noida,Uttar Pradesh + 3 more",20 years old,501-1k employees (Global),,8725,Electrical Equipment | 501-1k Employees | 21 years old | Noida +3 more,3.5,76 Reviews,614 Salaries,3 Jobs
7102,Unique Builders,3.6,(57 Reviews),Private,Jaipur + 10 more,20 years old,1k-5k employees (Global),9669,Engineering & Construction | 51-200 Employees | 21 years old | Jaipur +12 more,3.7,68 Reviews,417 Salaries,-- Jobs
7103,Innova Captab,4.5,(57 Reviews),Public,Mumbai + 5 more,16 years old,51-200 employees (India),7011,Pharma | 51-200 Employees | Public | 17 years old | Mumbai +9 more,4.3,97 Reviews,551 Salaries,-- Jobs
7104,Room to Read,4.3,(57 Reviews),Private,"San Francisco,California + 13 more",22 years old,201-500 employees (India),8307,Non-Profit | 201-500 Employees | 23 years old | San francisco +19 more,4.3,80 Reviews,261 Salaries,15 Jobs
7106,Power2sme,4.1,(57 Reviews),Private,Gurgaon + 7 more,10 years old,51-200 employees (India),9551,Industrial Automation | 51-200 Employees | Startup | 11 years old | Gurgaon +8 more,4.4,69 Reviews,738 Salaries,7 Jobs
7108,Finolex,4.0,(588 Reviews),"Pune,Maharashtra + 14 more",64 years old,5k-10k employees (Global),,9412,Petrochemicals | 1k-5k Employees | Conglomerate | 65 years old | Pune +18 more,4.3,70 Reviews,484 Salaries,2 Jobs
7108,Finolex,4.0,(588 Reviews),"Pune,Maharashtra + 14 more",64 years old,5k-10k employees (Global),,9432,Petrochemicals | 1k-5k Employees | Conglomerate | 65 years old | Pune +18 more,4.3,70 Reviews,484 Salaries,2 Jobs
7117,LNJ Bhilwara Group,4.0,(56 Reviews),Private,Noida + 13 more,62 years old,10k-50k employees (Global),8709,Fashion & Textile | 1k-5k Employees | Conglomerate | 63 years old | Noida +16 more,4.0,76 Reviews,371 Salaries,-- Jobs
7118,Surya Hospital,4.0,(56 Reviews),Private,Mumbai + 12 more,201-500 employees (Global),,8364,Healthcare | 501-1k Employees | 31 years old | Hosur +15 more,3.9,80 Reviews,506 Salaries,11 Jobs
7119,Site Engineering,3.9,(56 Reviews),Private,Atlanta + 20 more,37 years old,11-50 employees (Global),8052,Engineering & Construction | 10k-50k Employees | 38 years old | Atlanta +26 more,3.8,83 Reviews,949 Salaries,-- Jobs
7121,Vandana Global,3.8,(56 Reviews),Private,"Raipur,Chhattisgarh",24 years old,501-1k employees (Global),7354,Iron & Steel | 1k-5k Employees | 25 years old | Raipur +2 more,3.9,93 Reviews,647 Salaries,5 Jobs
7123,TaeguTec,4.3,(56 Reviews),Private,Daegu + 7 more,24 years old,201-500 employees (India),8651,Industrial Machinery | 201-500 Employees | 25 years old | Daegu +10 more,4.1,77 Reviews,507 Salaries,-- Jobs
7124,Saboo RKS Motor,4.5,(56 Reviews),Private,Hyderabad + 2 more,49 years old,51-200 employees (India),8632,Automobile | 51-200 Employees | 50 years old | Hyderabad +5 more,4.4,77 Reviews,426 Salaries,-- Jobs
7126,ALEC,4.4,(56 Reviews),Private,Dubai + 7 more,23 years old,10k-50k employees (India),9364,Engineering & Construction | 10k-50k Employees | 24 years old | Dubai +8 more,4.3,70 Reviews,173 Salaries,-- Jobs
7126,ALEC,4.4,(56 Reviews),Private,Dubai + 7 more,23 years old,10k-50k employees (India),9407,Engineering & Construction | 10k-50k Employees | 24 years old | Dubai +8 more,4.3,70 Reviews,173 Salaries,-- Jobs
7127,Apollo Pipes,3.8,(56 Reviews),Public,"Delhi/NCR,New Delhi + 12 more",22 years old,501-1k employees (Global),6351,Building Material | 201-500 Employees | Public | 23 years old | Delhi/NCR +24 more,3.7,108 Reviews,715 Salaries,1 Jobs
7127,Apollo Pipes,3.8,(56 Reviews),Public,"Delhi/NCR,New Delhi + 12 more",22 years old,501-1k employees (Global),6372,Building Material | 201-500 Employees | Public | 23 years old | Delhi/NCR +24 more,3.7,108 Reviews,715 Salaries,1 Jobs
7130,Madhavbaug,3.7,(56 Reviews),Private,Thane + 13 more,16 years old,501-1k employees (Global),9076,Healthcare | 201-500 Employees | 17 years old | Thane +21 more,3.8,73 Reviews,343 Salaries,-- Jobs
7131,KLJ GROUP,4.0,(56 Reviews),Public,New Delhi + 8 more,55 years old,,5049,Petrochemicals | 1k-5k Employees | Public | 56 years old | New Delhi +13 more,3.4,140 Reviews,966 Salaries,3 Jobs
7133,R K Construction,4.1,(56 Reviews),Jamshedpur + 22 more,11-50 employees (Global),,,8381,Engineering & Construction | 51-200 Employees | Jamshedpur +30 more,4.2,79 Reviews,536 Salaries,-- Jobs
7135,AAK KAMANI,4.3,(56 Reviews),Mumbai + 7 more,60 years old,501-1k employees (Global),,9385,Food Processing | 201-500 Employees | 61 years old | Mumbai +9 more,4.0,70 Reviews,328 Salaries,-- Jobs
7136,Indovance Inc,2.9,(56 Reviews),Private,"Apex,North Carolina",19 years old,201-500 employees (Global),7270,Engineering & Construction | 201-500 Employees | 20 years old | Apex,3.7,94 Reviews,406 Salaries,-- Jobs
7137,Emblix Solutions,4.8,(56 Reviews),One person company,"Hyderabad/Secunderabad,Telangana",10 years old,51-200 employees (India),3487,IT Services & Consulting | 51-200 Employees | 11 years old | Hyderabad/Secunderabad +1 more,4.9,210 Reviews,88 Salaries,18 Jobs
7139,Sahu Exports,3.8,(56 Reviews),Private,Noida + 2 more,43 years old,51-200 employees (Global),7280,Fashion & Textile | 51-200 Employees | 44 years old | Noida +3 more,4.3,93 Reviews,486 Salaries,-- Jobs
7144,Deccan iServices,3.4,(56 Reviews),Chennai + 3 more,,,,7152,201-500 Employees | Chennai +6 more,3.3,95 Reviews,630 Salaries,3 Jobs
7146,Akshaya,4.0,(56 Reviews),Private,"Chennai,Tamil Nadu + 5 more",27 years old,51-200 employees (Global),8188,Real Estate | 51-200 Employees | 28 years old | Chennai +8 more,3.3,82 Reviews,753 Salaries,8 Jobs
7150,HTL,4.0,(56 Reviews),Private,Chennai + 6 more,62 years old,201-500 employees (Global),7223,Telecom | 51-200 Employees | 63 years old | Chennai +8 more,3.8,94 Reviews,822 Salaries,-- Jobs
7151,MODI HYUNDAI,3.6,(56 Reviews),Private,Mumbai + 2 more,13 years old,501-1k employees (Global),9507,Automobile | 501-1k Employees (Global) | 14 years old | Mumbai +6 more,4.2,69 Reviews,470 Salaries,-- Jobs
7152,J&F,4.9,(56 Reviews),"Noida,Uttar Pradesh + 1 more",12 years old,51-200 employees (India),,6764,Engineering & Construction | 201-500 Employees | 6 years old | Pour +4 more,4.3,101 Reviews,243 Salaries,-- Jobs
7159,Lulu Hypermarket,4.2,(56 Reviews),Private,Abu Dhabi + 14 more,22 years old,201-500 employees (India),6123,Retail | 201-500 Employees | 23 years old | Abu Dhabi +22 more,3.9,113 Reviews,508 Salaries,8 Jobs
